polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,LAS GAVIOTAS,colombia-bolivar-cartagena-5801085-las-gaviotas,5801085,,SRID=4326;POINT(-75.488803 10.40041),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,NUEVO PORVENIR,colombia-bolivar-cartagena-5801086-nuevo-porvenir,5801086,,SRID=4326;POINT(-75.475851 10.401847),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION CHAPACUA,colombia-bolivar-cartagena-5801087-urbanizacion-chapacua,5801087,,SRID=4326;POINT(-75.479361 10.400906),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION LA INDIA,colombia-bolivar-cartagena-5801088-urbanizacion-la-india,5801088,,SRID=4326;POINT(-75.484298 10.402077),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION SEVILLA,colombia-bolivar-cartagena-5801089-urbanizacion-sevilla,5801089,,SRID=4326;POINT(-75.469865 10.401582),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOS ALPES,colombia-bolivar-cartagena-5801090-los-alpes,5801090,,SRID=4326;POINT(-75.482696 10.397502),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CONJUNTO RESIDENCIAL JARDINES DE JUNIO,colombia-bolivar-cartagena-5801091-conjunto-residencial-jardines-de-junio,5801091,,SRID=4326;POINT(-75.480581 10.401502),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION LAS PALMERAS,colombia-bolivar-cartagena-5801092-urbanizacion-las-palmeras,5801092,,SRID=4326;POINT(-75.472032 10.400948),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,PARAGUAY,colombia-bolivar-cartagena-5801093-paraguay,5801093,,SRID=4326;POINT(-75.513585 10.398596),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,PROVIDENCIA,colombia-bolivar-cartagena-5801094-providencia,5801094,,SRID=4326;POINT(-75.462045 10.391288),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,JUAN XXIII,colombia-bolivar-cartagena-5801095-juan-xxiii,5801095,,SRID=4326;POINT(-75.517325 10.400483),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,JUNIN,colombia-bolivar-cartagena-5801096-junin,5801096,,SRID=4326;POINT(-75.512189 10.400996),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LAS PALMERAS,colombia-bolivar-cartagena-5801097-las-palmeras,5801097,,SRID=4326;POINT(-75.471076 10.399775),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOS CEREZOS,colombia-bolivar-cartagena-5801098-los-cerezos,5801098,,SRID=4326;POINT(-75.475081 10.398945),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION LA HEROICA,colombia-bolivar-cartagena-5801099-urbanizacion-la-heroica,5801099,,SRID=4326;POINT(-75.492279 10.399081),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,JOSE ANTONIO GALAN,colombia-bolivar-cartagena-5801100-jose-antonio-galan,5801100,,SRID=4326;POINT(-75.510268 10.399328),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,VIEJO PORVENIR,colombia-bolivar-cartagena-5801101-viejo-porvenir,5801101,,SRID=4326;POINT(-75.478422 10.398912),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,EL LAGUITO,colombia-bolivar-cartagena-5801102-el-laguito,5801102,,SRID=4326;POINT(-75.561734 10.395602),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CONJUNTO RESIDENCIAL ALTO DE LOS ALPES,colombia-bolivar-cartagena-5801103-conjunto-residencial-alto-de-los-alpes,5801103,,SRID=4326;POINT(-75.481364 10.398578),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,NUEVE DE ABRIL,colombia-bolivar-cartagena-5801104-nueve-de-abril,5801104,,SRID=4326;POINT(-75.507142 10.398427),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CONJUNTO RESIDENCIAL LOS EJECUTIVOS,colombia-bolivar-cartagena-5801105-conjunto-residencial-los-ejecutivos,5801105,,SRID=4326;POINT(-75.493933 10.396765),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,SAN ISIDRO,colombia-bolivar-cartagena-5801106-san-isidro,5801106,,SRID=4326;POINT(-75.513247 10.391186),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LAS BRISAS,colombia-bolivar-cartagena-5801107-las-brisas,5801107,,SRID=4326;POINT(-75.509038 10.397803),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,REPUBLICA DE CHILE,colombia-bolivar-cartagena-5801108-republica-de-chile,5801108,,SRID=4326;POINT(-75.514273 10.395665),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,VILLA ROSITA,colombia-bolivar-cartagena-5801109-villa-rosita,5801109,,SRID=4326;POINT(-75.469412 10.397095),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
