polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,LAS VILLAS,colombia-magdalena-santa-marta-7201033-las-villas,7201033,,SRID=4326;POINT(-74.198183 11.244503),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,MANGUITOS,colombia-magdalena-santa-marta-7201034-manguitos,7201034,,SRID=4326;POINT(-74.201958 11.244909),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,GOENAGA,colombia-magdalena-santa-marta-7201035-goenaga,7201035,,SRID=4326;POINT(-74.200158 11.24475),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LOS COCOS,colombia-magdalena-santa-marta-7201036-los-cocos,7201036,,SRID=4326;POINT(-74.204289 11.244439),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,JUAN 23,colombia-magdalena-santa-marta-7201037-juan-23,7201037,,SRID=4326;POINT(-74.182974 11.242877),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,URBANIZACION RIASCOS,colombia-magdalena-santa-marta-7201038-urbanizacion-riascos,7201038,,SRID=4326;POINT(-74.19674 11.24399),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,ONDAS DEL CARIBE,colombia-magdalena-santa-marta-7201039-ondas-del-caribe,7201039,,SRID=4326;POINT(-74.167931 11.242887),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SAN FRANCISCO,colombia-magdalena-santa-marta-7201040-san-francisco,7201040,,SRID=4326;POINT(-74.190721 11.243589),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,OLIVOS,colombia-magdalena-santa-marta-7201041-olivos,7201041,,SRID=4326;POINT(-74.187851 11.242997),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,DELICIAS,colombia-magdalena-santa-marta-7201042-delicias,7201042,,SRID=4326;POINT(-74.198853 11.241558),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,CUNDI,colombia-magdalena-santa-marta-7201043-cundi,7201043,,SRID=4326;POINT(-74.201824 11.242026),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,COLON,colombia-magdalena-santa-marta-7201044-colon,7201044,,SRID=4326;POINT(-74.206082 11.243418),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,EL PUEBLITO,colombia-magdalena-santa-marta-7201045-el-pueblito,7201045,,SRID=4326;POINT(-74.20532 11.242652),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,BALCONES DEL LIBERTADOR,colombia-magdalena-santa-marta-7201046-balcones-del-libertador,7201046,,SRID=4326;POINT(-74.180055 11.242197),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,PEREZ DAVILA,colombia-magdalena-santa-marta-7201047-perez-davila,7201047,,SRID=4326;POINT(-74.196361 11.24224),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,GUIDO,colombia-magdalena-santa-marta-7201048-guido,7201048,,SRID=4326;POINT(-74.190631 11.24183),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,TERRITORIAL,colombia-magdalena-santa-marta-7201049-territorial,7201049,,SRID=4326;POINT(-74.205648 11.240637),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,EL PANTANO,colombia-magdalena-santa-marta-7201050-el-pantano,7201050,,SRID=4326;POINT(-74.172262 11.23968),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SAN CARLOS,colombia-magdalena-santa-marta-7201051-san-carlos,7201051,,SRID=4326;POINT(-74.182872 11.241546),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLAS DEL LIBERTADOR,colombia-magdalena-santa-marta-7201052-villas-del-libertador,7201052,,SRID=4326;POINT(-74.182202 11.241536),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,SAN LUCIDO,colombia-magdalena-santa-marta-7201053-san-lucido,7201053,,SRID=4326;POINT(-74.18938 11.241441),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,CARIBEA,colombia-magdalena-santa-marta-7201054-caribea,7201054,,SRID=4326;POINT(-74.1821 11.241184),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,MIRAMAR,colombia-magdalena-santa-marta-7201055-miramar,7201055,,SRID=4326;POINT(-74.216986 11.239374),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VILLA OLIMPICA SIMON BOLIVAR,colombia-magdalena-santa-marta-7201056-villa-olimpica-simon-bolivar,7201056,,SRID=4326;POINT(-74.194446 11.238821),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
